EventID,Start Date,End Date,Peak Flood Level (m),Peak FL Date,Num Peak FL,Peak Discharge Q (cumec),Peak Discharge Date,Flood Volume (cumec),Event Duration (days),Time to Peak (days),Recession Time (day),Flood Type
INDOFLOODS-gauge-739-23,03-08-1988,04-08-1988,39.17,03-08-1988,1,4293.6,03-08-1988,7365.4,2,1,2,Severe Flood
INDOFLOODS-gauge-739-24,22-06-1989,22-06-1989,37.98,22-06-1989,1,3028.7,22-06-1989,3028.7,1,1,1,Flood
INDOFLOODS-gauge-739-25,04-08-1989,05-08-1989,39.34,04-08-1989,1,5482.2,04-08-1989,10309.1,2,1,2,Severe Flood
INDOFLOODS-gauge-739-26,15-06-1990,15-06-1990,37.49,15-06-1990,1,2421.7,15-06-1990,2421.7,1,1,1,Flood
INDOFLOODS-gauge-739-27,15-07-1990,15-07-1990,37.68,15-07-1990,1,2834.8,15-07-1990,2834.8,1,1,1,Flood
INDOFLOODS-gauge-739-28,23-07-1991,23-07-1991,38.12,23-07-1991,1,3474,23-07-1991,3474,1,1,1,Flood
INDOFLOODS-gauge-739-29,13-08-1991,14-08-1991,38.9,13-08-1991,1,4760,13-08-1991,7519,2,1,2,Severe Flood
INDOFLOODS-gauge-739-30,23-08-1991,23-08-1991,37.7,23-08-1991,1,2525,23-08-1991,2525,1,1,1,Flood
INDOFLOODS-gauge-739-31,16-07-1993,16-07-1993,37.74,16-07-1993,1,4075,16-07-1993,4075,1,1,1,Flood
INDOFLOODS-gauge-739-32,29-06-1994,29-06-1994,38.65,29-06-1994,1,4223,29-06-1994,4223,1,1,1,Severe Flood
INDOFLOODS-gauge-739-33,04-08-1994,04-08-1994,38.33,04-08-1994,1,3754,04-08-1994,3754,1,1,1,Flood
INDOFLOODS-gauge-739-34,09-08-1995,10-08-1995,38.92,09-08-1995,1,5218,09-08-1995,8875,2,1,2,Severe Flood
INDOFLOODS-gauge-739-35,23-06-1996,23-06-1996,39.09,23-06-1996,1,5450,23-06-1996,5450,1,1,1,Severe Flood
INDOFLOODS-gauge-739-36,07-08-1996,07-08-1996,38.95,07-08-1996,1,5417,07-08-1996,5417,1,1,1,Severe Flood
INDOFLOODS-gauge-739-37,29-06-1997,29-06-1997,37.95,29-06-1997,1,3714,29-06-1997,3714,1,1,1,Flood
INDOFLOODS-gauge-739-38,05-08-1997,06-08-1997,39.3,06-08-1997,1,5762,06-08-1997,10140,2,2,1,Severe Flood
INDOFLOODS-gauge-739-39,08-08-1999,08-08-1999,38.45,08-08-1999,1,5106,08-08-1999,5106,1,1,1,Severe Flood
INDOFLOODS-gauge-739-40,30-10-1999,31-10-1999,39.5,30-10-1999,1,5856,30-10-1999,10316,2,1,2,Severe Flood
INDOFLOODS-gauge-739-41,18-07-2000,18-07-2000,37.9,18-07-2000,1,2289.18,18-07-2000,2289.18,1,1,1,Flood
INDOFLOODS-gauge-739-42,15-09-2000,15-09-2000,38.21,15-09-2000,1,2527.63,15-09-2000,2527.63,1,1,1,Flood
INDOFLOODS-gauge-739-43,04-07-2001,04-07-2001,38.24,04-07-2001,1,2787.93,04-07-2001,2787.93,1,1,1,Flood
INDOFLOODS-gauge-739-44,12-07-2001,12-07-2001,39.27,12-07-2001,1,2528.37,12-07-2001,2528.37,1,1,1,Severe Flood
INDOFLOODS-gauge-739-45,22-07-2001,22-07-2001,38.18,22-07-2001,1,2400,22-07-2001,2400,1,1,1,Flood
INDOFLOODS-gauge-739-46,15-08-2001,15-08-2001,38.75,15-08-2001,1,2500,15-08-2001,2500,1,1,1,Severe Flood
INDOFLOODS-gauge-739-47,21-06-2003,21-06-2003,37.54,21-06-2003,1,1235.78,21-06-2003,1235.78,1,1,1,Flood
INDOFLOODS-gauge-739-48,31-07-2003,01-08-2003,38.02,31-07-2003,1,1998.1,31-07-2003,3784.17,2,1,2,Flood
INDOFLOODS-gauge-739-49,08-10-2003,09-10-2003,37.95,08-10-2003,1,1892.84,08-10-2003,3667.74,2,1,2,Flood
INDOFLOODS-gauge-739-50,21-08-2004,21-08-2004,38.56,21-08-2004,1,3727.99,21-08-2004,3727.99,1,1,1,Severe Flood
INDOFLOODS-gauge-739-51,28-06-2005,30-06-2005,39.16,29-06-2005,1,4105.55,29-06-2005,8300.48,3,2,2,Severe Flood
INDOFLOODS-gauge-739-52,30-07-2005,31-07-2005,38.09,30-07-2005,1,2799.22,30-07-2005,5171.22,2,1,2,Flood
INDOFLOODS-gauge-739-53,05-08-2005,05-08-2005,37.58,05-08-2005,1,1600.56,05-08-2005,1600.56,1,1,1,Flood
INDOFLOODS-gauge-739-54,01-08-2006,02-08-2006,38.28,02-08-2006,1,2355.14,02-08-2006,4105.64,2,2,1,Flood
INDOFLOODS-gauge-739-55,18-08-2006,18-08-2006,37.55,18-08-2006,1,1688,18-08-2006,1688,1,1,1,Flood
INDOFLOODS-gauge-739-56,23-08-2006,23-08-2006,38.73,23-08-2006,1,3134.25,23-08-2006,3134.25,1,1,1,Severe Flood
INDOFLOODS-gauge-739-57,05-09-2006,05-09-2006,37.52,05-09-2006,1,1709.18,05-09-2006,1709.18,1,1,1,Flood
INDOFLOODS-gauge-739-58,07-07-2007,08-07-2007,39.71,07-07-2007,1,5706.54,07-07-2007,7556.54,2,1,2,Severe Flood
INDOFLOODS-gauge-739-59,13-08-2007,14-08-2007,38.88,14-08-2007,1,4773.5,14-08-2007,7074.3,2,2,1,Severe Flood
INDOFLOODS-gauge-739-60,20-08-2007,21-08-2007,39.53,20-08-2007,1,5061.68,20-08-2007,7179.45,2,1,2,Severe Flood
INDOFLOODS-gauge-739-61,24-09-2007,26-09-2007,39.75,24-09-2007,1,5779.28,24-09-2007,9865.9,3,1,3,Severe Flood
INDOFLOODS-gauge-739-62,18-06-2008,19-06-2008,39.34,18-06-2008,1,6327.81,18-06-2008,10245.42,2,1,2,Severe Flood
INDOFLOODS-gauge-739-63,21-08-2008,21-08-2008,37.49,21-08-2008,1,1117.6,21-08-2008,1117.6,1,1,1,Flood
INDOFLOODS-gauge-739-64,18-09-2008,18-09-2008,38.63,18-09-2008,1,3995.44,18-09-2008,3995.44,1,1,1,Severe Flood
INDOFLOODS-gauge-739-65,21-07-2009,21-07-2009,37.5,21-07-2009,1,1843.57,21-07-2009,1843.57,1,1,1,Flood
INDOFLOODS-gauge-739-66,07-09-2011,07-09-2011,37.47,07-09-2011,1,2277.37,07-09-2011,2277.37,1,1,1,Flood
INDOFLOODS-gauge-739-67,16-09-2011,16-09-2011,38.7,16-09-2011,1,3747.05,16-09-2011,3747.05,1,1,1,Severe Flood
INDOFLOODS-gauge-739-68,22-09-2011,25-09-2011,40.09,23-09-2011,1,7424.48,23-09-2011,19551.55,4,2,3,Severe Flood
INDOFLOODS-gauge-739-69,27-07-2013,27-07-2013,38.03,27-07-2013,1,2977.97,27-07-2013,2977.97,1,1,1,Flood
INDOFLOODS-gauge-739-70,31-07-2013,31-07-2013,38.24,31-07-2013,1,3242.1,31-07-2013,3242.1,1,1,1,Flood
INDOFLOODS-gauge-739-71,21-08-2013,21-08-2013,38.67,21-08-2013,1,3121.56,21-08-2013,3121.56,1,1,1,Severe Flood
INDOFLOODS-gauge-739-72,20-09-2013,20-09-2013,39.04,20-09-2013,1,3750.54,20-09-2013,3750.54,1,1,1,Severe Flood
INDOFLOODS-gauge-739-73,13-10-2013,14-10-2013,40.24,14-10-2013,1,4840,14-10-2013,6640,2,2,1,Severe Flood
INDOFLOODS-gauge-739-74,21-07-2014,22-07-2014,38.81,22-07-2014,1,3649.26,22-07-2014,7089.42,2,2,1,Severe Flood
INDOFLOODS-gauge-739-75,05-08-2014,06-08-2014,40.92,05-08-2014,1,7688.56,05-08-2014,11579.37,2,1,2,Severe Flood
INDOFLOODS-gauge-739-76,10-08-2014,10-08-2014,37.9,10-08-2014,1,738.21,10-08-2014,738.21,1,1,1,Flood
INDOFLOODS-gauge-739-77,28-07-2015,29-07-2015,38.65,28-07-2015,1,2381.88,28-07-2015,4691.34,2,1,2,Severe Flood
INDOFLOODS-gauge-739-78,24-07-2017,25-07-2017,38.35,25-07-2017,1,2506.3,25-07-2017,4512.6,2,2,1,Flood
INDOFLOODS-gauge-759-1,13-08-1991,14-08-1991,22.88,14-08-1991,1,9151,14-08-1991,15403,2,2,1,Flood
INDOFLOODS-gauge-759-2,16-08-1991,16-08-1991,22.61,16-08-1991,1,6685,16-08-1991,6685,1,1,1,Flood
INDOFLOODS-gauge-759-3,11-07-1994,11-07-1994,22.22,11-07-1994,1,6175,11-07-1994,6175,1,1,1,Flood
INDOFLOODS-gauge-759-4,18-07-1994,18-07-1994,22.18,18-07-1994,1,5662,18-07-1994,5662,1,1,1,Flood
INDOFLOODS-gauge-759-5,22-07-1994,22-07-1994,22.06,22-07-1994,1,5176,22-07-1994,5176,1,1,1,Flood
INDOFLOODS-gauge-759-6,03-08-1994,07-08-1994,22.34,05-08-1994,1,6227,04-08-1994,29098,5,3,3,Flood
INDOFLOODS-gauge-759-7,30-08-1994,30-08-1994,22.25,30-08-1994,1,5504,30-08-1994,5504,1,1,1,Flood
INDOFLOODS-gauge-759-8,19-09-1994,20-09-1994,22.86,19-09-1994,1,8952,19-09-1994,14855,2,1,2,Flood
INDOFLOODS-gauge-759-9,06-08-1997,06-08-1997,22.56,06-08-1997,1,7135,06-08-1997,7135,1,1,1,Flood
INDOFLOODS-gauge-759-10,14-09-1998,14-09-1998,22.04,14-09-1998,1,5173,14-09-1998,5173,1,1,1,Flood
INDOFLOODS-gauge-759-11,10-08-1999,11-08-1999,22.52,10-08-1999,1,7557,10-08-1999,12659,2,1,2,Flood
INDOFLOODS-gauge-759-12,15-09-1999,17-09-1999,22.4,16-09-1999,1,6616,16-09-1999,18022,3,2,2,Flood
INDOFLOODS-gauge-759-13,31-10-1999,31-10-1999,22.64,31-10-1999,1,8053,31-10-1999,8053,1,1,1,Flood
INDOFLOODS-gauge-759-14,17-07-2001,18-07-2001,22.64,18-07-2001,1,7516.4,18-07-2001,14364.56,2,2,1,Flood
INDOFLOODS-gauge-759-15,20-07-2001,26-07-2001,23.36,25-07-2001,1,10076.63,25-07-2001,56176.76,7,6,2,Severe Flood
INDOFLOODS-gauge-759-16,03-09-2001,03-09-2001,22.13,03-09-2001,1,6046.74,03-09-2001,6046.74,1,1,1,Flood
INDOFLOODS-gauge-759-17,27-10-2003,27-10-2003,22.14,27-10-2003,1,5621.84,27-10-2003,5621.84,1,1,1,Flood
INDOFLOODS-gauge-759-18,30-07-2005,01-08-2005,23.06,31-07-2005,1,10313.65,31-07-2005,26089.35,3,2,2,Severe Flood
INDOFLOODS-gauge-759-19,24-08-2006,25-08-2006,23.11,24-08-2006,1,9804.4,24-08-2006,16835.8,2,1,2,Severe Flood
INDOFLOODS-gauge-759-20,22-08-2007,22-08-2007,22.41,22-08-2007,1,7104.4,22-08-2007,7104.4,1,1,1,Flood
INDOFLOODS-gauge-759-21,27-09-2007,28-09-2007,22.59,28-09-2007,1,7567.73,28-09-2007,14270.4,2,2,1,Flood
INDOFLOODS-gauge-759-22,18-09-2008,19-09-2008,22.24,19-09-2008,1,7489.05,19-09-2008,14440.41,2,2,1,Flood
INDOFLOODS-gauge-759-23,22-07-2009,22-07-2009,22.29,22-07-2009,1,6465.84,22-07-2009,6465.84,1,1,1,Flood
INDOFLOODS-gauge-759-24,07-09-2011,07-09-2011,22.68,07-09-2011,1,6236.51,07-09-2011,6236.51,1,1,1,Flood
INDOFLOODS-gauge-759-25,11-09-2011,11-09-2011,22.44,11-09-2011,1,4400,11-09-2011,4400,1,1,1,Flood
INDOFLOODS-gauge-759-26,22-09-2011,27-09-2011,23.73,26-09-2011,1,10372.06,26-09-2011,44982.5,6,5,2,Severe Flood
INDOFLOODS-gauge-759-27,06-08-2014,06-08-2014,22.74,06-08-2014,1,7963.24,06-08-2014,7963.24,1,1,1,Flood
INDOFLOODS-gauge-759-28,29-07-2017,30-07-2017,22.52,29-07-2017,1,7017.4,29-07-2017,13737.89,2,1,2,Flood
INDOFLOODS-gauge-768-1,27-05-2014,28-05-2014,55.02,27-05-2014,1,500.65,27-05-2014,743.3,2,1,2,Severe Flood
INDOFLOODS-gauge-768-2,16-07-2014,16-07-2014,54.13,16-07-2014,1,159.08,16-07-2014,159.08,1,1,1,Flood
INDOFLOODS-gauge-768-3,19-07-2014,25-07-2014,55.71,19-07-2014,1,1522.55,19-07-2014,3997.19,7,1,7,Severe Flood
INDOFLOODS-gauge-768-4,29-07-2014,25-09-2014,56.6,07-09-2014,1,4250,07-09-2014,34936.44,59,41,19,Severe Flood
INDOFLOODS-gauge-768-5,29-09-2014,29-09-2014,54.17,29-09-2014,1,230.78,29-09-2014,230.78,1,1,1,Flood
INDOFLOODS-gauge-768-6,11-10-2014,23-10-2014,56.19,13-10-2014,1,2296.32,13-10-2014,8074.18,13,3,11,Severe Flood
INDOFLOODS-gauge-768-7,29-10-2014,29-10-2014,54.15,29-10-2014,1,246.96,29-10-2014,246.96,1,1,1,Flood
INDOFLOODS-gauge-768-8,22-06-2015,22-06-2015,54.67,22-06-2015,1,415.35,22-06-2015,415.35,1,1,1,Severe Flood
INDOFLOODS-gauge-768-9,20-08-2015,20-08-2015,54.14,20-08-2015,1,147.16,20-08-2015,147.16,1,1,1,Flood
INDOFLOODS-gauge-768-10,22-08-2015,23-08-2015,54.17,23-08-2015,1,166,23-08-2015,323.89,2,2,1,Flood
INDOFLOODS-gauge-768-11,29-08-2015,01-09-2015,54.36,31-08-2015,1,209.31,31-08-2015,705.64,4,3,2,Flood
INDOFLOODS-gauge-768-12,07-09-2015,07-09-2015,54.13,07-09-2015,1,109.44,07-09-2015,109.44,1,1,1,Flood
INDOFLOODS-gauge-768-13,16-09-2015,29-09-2015,55.11,16-09-2015,1,572.52,16-09-2015,4840.6,14,1,14,Severe Flood
INDOFLOODS-gauge-768-14,03-07-2016,03-07-2016,54.29,03-07-2016,1,122,03-07-2016,122,1,1,1,Flood
INDOFLOODS-gauge-768-15,22-07-2016,22-07-2016,54.3,22-07-2016,1,158.61,22-07-2016,158.61,1,1,1,Flood
INDOFLOODS-gauge-768-16,02-08-2016,02-08-2016,54.44,02-08-2016,1,195.77,02-08-2016,195.77,1,1,1,Flood
INDOFLOODS-gauge-768-17,05-08-2016,09-08-2016,55.1,06-08-2016,1,541.64,06-08-2016,1219.16,5,2,4,Severe Flood
INDOFLOODS-gauge-768-18,13-08-2016,13-08-2016,54.17,13-08-2016,1,148.92,13-08-2016,148.92,1,1,1,Flood
INDOFLOODS-gauge-768-19,28-08-2016,28-08-2016,54.13,28-08-2016,1,150,28-08-2016,150,1,1,1,Flood
INDOFLOODS-gauge-768-20,03-09-2016,08-09-2016,54.88,03-09-2016,1,239.16,06-09-2016,815.31,6,1,6,Severe Flood
INDOFLOODS-gauge-768-21,12-09-2016,18-09-2016,54.36,12-09-2016,1,156.32,12-09-2016,785.73,7,1,7,Flood
INDOFLOODS-gauge-768-22,20-09-2016,21-09-2016,54.32,20-09-2016,1,128.4,20-09-2016,222.66,2,1,2,Flood
INDOFLOODS-gauge-768-23,24-09-2016,15-10-2016,54.56,02-10-2016,1,193,02-10-2016,3207.96,22,9,14,Flood
INDOFLOODS-gauge-768-24,23-06-2017,23-06-2017,54.25,23-06-2017,1,129.1,23-06-2017,129.1,1,1,1,Flood
INDOFLOODS-gauge-768-25,17-07-2017,22-07-2017,55.78,19-07-2017,1,1340,19-07-2017,4540.4,6,3,4,Severe Flood
INDOFLOODS-gauge-768-26,15-08-2017,15-08-2017,54.3,15-08-2017,1,180,15-08-2017,180,1,1,1,Flood
INDOFLOODS-gauge-768-27,17-08-2017,04-09-2017,55.14,29-08-2017,1,716.7,29-08-2017,5111.08,19,13,7,Severe Flood
INDOFLOODS-gauge-768-28,07-09-2017,08-09-2017,54.22,08-09-2017,1,199.13,08-09-2017,360.13,2,2,1,Flood
INDOFLOODS-gauge-768-29,10-09-2017,10-09-2017,54.2,10-09-2017,1,191.9,10-09-2017,191.9,1,1,1,Flood
INDOFLOODS-gauge-768-30,15-09-2017,15-09-2017,54.21,15-09-2017,1,194.9,15-09-2017,194.9,1,1,1,Flood
INDOFLOODS-gauge-768-31,18-09-2017,19-09-2017,54.26,18-09-2017,1,202.3,18-09-2017,372.4,2,1,2,Flood
INDOFLOODS-gauge-768-32,21-09-2017,22-09-2017,54.55,21-09-2017,1,315.5,21-09-2017,507.4,2,1,2,Flood
INDOFLOODS-gauge-768-33,26-09-2017,16-10-2017,54.96,08-10-2017,1,463,08-10-2017,4788.2,21,13,9,Severe Flood
INDOFLOODS-gauge-768-34,21-10-2017,03-11-2017,55.09,21-10-2017,1,744.9,21-10-2017,4464.22,14,1,14,Severe Flood
INDOFLOODS-gauge-768-35,20-11-2017,20-11-2017,54.21,20-11-2017,1,178.56,20-11-2017,178.56,1,1,1,Flood
INDOFLOODS-gauge-768-36,15-07-2018,15-07-2018,55.28,15-07-2018,1,70,15-07-2018,70,1,1,1,Severe Flood
INDOFLOODS-gauge-768-37,21-07-2018,22-07-2018,54.55,21-07-2018,1,451.44,22-07-2018,875.48,2,1,2,Flood
INDOFLOODS-gauge-768-38,01-08-2018,04-08-2018,54.4,04-08-2018,1,241.65,01-08-2018,853.67,4,4,1,Flood
INDOFLOODS-gauge-768-39,08-08-2018,14-09-2018,55.4,15-08-2018,1,1003,15-08-2018,10461.27,38,8,31,Severe Flood
INDOFLOODS-gauge-768-40,18-09-2018,03-10-2018,54.63,22-09-2018,1,365.66,22-09-2018,3892.17,16,5,12,Severe Flood
INDOFLOODS-gauge-768-41,12-10-2018,26-10-2018,57.15,12-10-2018,1,3362.1,12-10-2018,8149.14,15,1,15,Severe Flood
INDOFLOODS-gauge-768-42,07-08-2019,07-08-2019,56.14,07-08-2019,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-768-43,13-08-2019,13-08-2019,54.33,13-08-2019,1,,,,1,1,1,Flood
INDOFLOODS-gauge-768-44,24-10-2019,27-10-2019,54.85,24-10-2019,1,,,,4,1,4,Severe Flood
INDOFLOODS-gauge-768-45,01-11-2019,01-11-2019,54.19,01-11-2019,1,,,,1,1,1,Flood
INDOFLOODS-gauge-786-1,01-02-2019,05-02-2019,289.5,01-02-2019,1,,,,5,1,5,Severe Flood
INDOFLOODS-gauge-786-2,07-02-2019,13-03-2019,288.54,07-02-2019,1,,,,35,1,35,Severe Flood
INDOFLOODS-gauge-814-1,04-07-1990,04-07-1990,258.25,04-07-1990,1,783.3,04-07-1990,783.3,1,1,1,Flood
INDOFLOODS-gauge-814-2,05-08-1990,05-08-1990,259.52,05-08-1990,1,862.6,05-08-1990,862.6,1,1,1,Severe Flood
INDOFLOODS-gauge-814-3,08-09-1992,08-09-1992,258.82,08-09-1992,1,2255,08-09-1992,2255,1,1,1,Flood
INDOFLOODS-gauge-830-1,09-12-1972,10-12-1972,126.6,10-12-1972,1,3900,10-12-1972,7675,2,2,1,Severe Flood
INDOFLOODS-gauge-830-2,05-11-1978,05-11-1978,126.52,05-11-1978,1,4078.6,05-11-1978,4078.6,1,1,1,Severe Flood
INDOFLOODS-gauge-830-3,14-08-1979,14-08-1979,126.44,14-08-1979,1,3750,14-08-1979,3750,1,1,1,Flood
INDOFLOODS-gauge-830-4,05-07-1980,07-07-1980,127.02,06-07-1980,1,4090,06-07-1980,10543.9,3,2,2,Severe Flood
INDOFLOODS-gauge-830-5,11-07-1980,14-07-1980,126.87,11-07-1980,1,4828.7,11-07-1980,14750.6,4,1,4,Severe Flood
INDOFLOODS-gauge-830-6,01-08-1980,01-08-1980,125.72,01-08-1980,1,2826.8,01-08-1980,2826.8,1,1,1,Flood
INDOFLOODS-gauge-830-7,22-08-1981,22-08-1981,125.99,22-08-1981,1,3025,22-08-1981,3025,1,1,1,Flood
INDOFLOODS-gauge-830-8,13-09-1981,14-09-1981,126.05,13-09-1981,1,3100,13-09-1981,5887.2,2,1,2,Flood
INDOFLOODS-gauge-830-9,22-08-1992,23-08-1992,125.8,22-08-1992,1,2122,22-08-1992,3952,2,1,2,Flood
INDOFLOODS-gauge-830-10,31-07-1994,02-08-1994,126.21,02-08-1994,1,2766,02-08-1994,6747,3,3,1,Flood
INDOFLOODS-gauge-830-11,05-08-1994,06-08-1994,125.82,05-08-1994,1,2056,05-08-1994,3955,2,1,2,Flood
INDOFLOODS-gauge-830-12,07-11-1994,07-11-1994,125.6,07-11-1994,1,1896,07-11-1994,1896,1,1,1,Flood
INDOFLOODS-gauge-830-13,10-10-2000,11-10-2000,127.09,11-10-2000,1,3140,11-10-2000,4820,2,2,1,Severe Flood
INDOFLOODS-gauge-830-14,25-10-2000,26-10-2000,125.72,25-10-2000,1,1697,25-10-2000,3298,2,1,2,Flood
INDOFLOODS-gauge-830-15,24-10-2005,27-10-2005,127.83,25-10-2005,1,6584.92,25-10-2005,17400.1,4,2,3,Severe Flood
INDOFLOODS-gauge-830-16,03-11-2005,03-11-2005,125.86,03-11-2005,1,2432.56,03-11-2005,2432.56,1,1,1,Flood
INDOFLOODS-gauge-830-17,09-08-2007,13-08-2007,126.86,13-08-2007,1,4201.82,13-08-2007,16559.86,5,5,1,Severe Flood
INDOFLOODS-gauge-830-18,05-08-2013,06-08-2013,126.46,06-08-2013,1,3074.24,06-08-2013,5252.51,2,2,1,Flood
INDOFLOODS-gauge-832-1,07-08-2019,09-08-2019,447.6,08-08-2019,1,,,,3,2,2,Severe Flood
INDOFLOODS-gauge-833-1,17-06-2017,18-06-2017,1496.43,17-06-2017,2,0.11,17-06-2017,0.22,2,1,2,Flood
INDOFLOODS-gauge-833-2,04-07-2017,11-07-2017,1496.6,04-07-2017,8,0.14,04-07-2017,1.12,8,1,8,Flood
INDOFLOODS-gauge-833-3,11-01-2018,19-01-2018,4485,11-01-2018,9,,,,9,1,9,Severe Flood
INDOFLOODS-gauge-833-4,05-11-2018,05-11-2018,1496.43,05-11-2018,1,1.12,05-11-2018,1.12,1,1,1,Flood
INDOFLOODS-gauge-833-5,01-03-2019,04-03-2019,2991.08,02-03-2019,1,,,,4,2,3,Severe Flood
INDOFLOODS-gauge-833-6,08-08-2019,08-08-2019,1496.65,08-08-2019,1,,,,1,1,1,Flood
INDOFLOODS-gauge-836-1,12-11-1979,12-11-1979,21.07,12-11-1979,1,2405.1,12-11-1979,2405.1,1,1,1,Severe Flood
INDOFLOODS-gauge-836-2,20-11-1979,20-11-1979,20.14,20-11-1979,1,1645.4,20-11-1979,1645.4,1,1,1,Flood
INDOFLOODS-gauge-836-3,04-03-1984,05-03-1984,20.41,04-03-1984,1,2248.7,04-03-1984,4103.8,2,1,2,Flood
INDOFLOODS-gauge-836-4,14-11-1992,14-11-1992,21.35,14-11-1992,1,2154,14-11-1992,2154,1,1,1,Severe Flood
INDOFLOODS-gauge-836-5,23-12-1993,23-12-1993,19.94,23-12-1993,1,1396,23-12-1993,1396,1,1,1,Flood
INDOFLOODS-gauge-836-6,23-11-2006,23-11-2006,20.23,23-11-2006,1,1321,23-11-2006,1321,1,1,1,Flood
INDOFLOODS-gauge-844-1,19-11-1979,19-11-1979,134.85,19-11-1979,1,3486.6,19-11-1979,3486.6,1,1,1,Flood
INDOFLOODS-gauge-844-2,10-11-1993,10-11-1993,134.63,10-11-1993,1,5571,10-11-1993,5571,1,1,1,Flood
INDOFLOODS-gauge-846-1,09-08-1986,09-08-1986,306.82,09-08-1986,1,926.2,09-08-1986,926.2,1,1,1,Flood
INDOFLOODS-gauge-846-2,23-07-1989,24-07-1989,308.25,23-07-1989,1,1348,23-07-1989,2080,2,1,2,Severe Flood
INDOFLOODS-gauge-846-3,21-06-1992,21-06-1992,306.61,21-06-1992,1,730.1,21-06-1992,730.1,1,1,1,Flood
INDOFLOODS-gauge-846-4,27-07-1992,28-07-1992,306.67,27-07-1992,1,786.8,27-07-1992,1521.6,2,1,2,Flood
INDOFLOODS-gauge-846-5,15-11-1992,15-11-1992,306.77,15-11-1992,1,808.6,15-11-1992,808.6,1,1,1,Flood
INDOFLOODS-gauge-846-6,14-07-1994,14-07-1994,307.78,14-07-1994,1,1241,14-07-1994,1241,1,1,1,Severe Flood
INDOFLOODS-gauge-846-7,26-07-2005,27-07-2005,306.67,27-07-2005,1,920.6,27-07-2005,1823.8,2,2,1,Flood
INDOFLOODS-gauge-846-8,02-07-2007,02-07-2007,306.85,02-07-2007,1,854,02-07-2007,854,1,1,1,Flood
INDOFLOODS-gauge-846-9,06-08-2007,06-08-2007,307.35,06-08-2007,1,1045,06-08-2007,1045,1,1,1,Severe Flood
INDOFLOODS-gauge-846-10,16-07-2009,16-07-2009,307.3,16-07-2009,1,1477.75,16-07-2009,1477.75,1,1,1,Severe Flood
INDOFLOODS-gauge-846-11,10-11-2009,10-11-2009,307.45,10-11-2009,1,1243.93,10-11-2009,1243.93,1,1,1,Severe Flood
INDOFLOODS-gauge-846-12,25-06-2013,25-06-2013,306.95,25-06-2013,1,941.3,25-06-2013,941.3,1,1,1,Flood
INDOFLOODS-gauge-846-13,02-08-2013,02-08-2013,307.05,02-08-2013,1,985.87,02-08-2013,985.87,1,1,1,Severe Flood
INDOFLOODS-gauge-846-14,16-10-2015,16-10-2015,306.65,16-10-2015,1,0,16-10-2015,,1,1,1,Flood
INDOFLOODS-gauge-846-15,21-07-2017,21-07-2017,307.85,21-07-2017,1,0,21-07-2017,,1,1,1,Severe Flood
INDOFLOODS-gauge-846-16,20-05-2018,20-05-2018,306.87,20-05-2018,1,,,,1,1,1,Flood
INDOFLOODS-gauge-846-17,09-07-2018,10-07-2018,307,10-07-2018,1,,,,2,2,1,Severe Flood
INDOFLOODS-gauge-846-18,16-07-2018,16-07-2018,306.66,16-07-2018,1,219.3,16-07-2018,219.3,1,1,1,Flood
INDOFLOODS-gauge-846-19,24-07-2018,24-07-2018,306.54,24-07-2018,1,,,,1,1,1,Flood
INDOFLOODS-gauge-846-20,26-07-2018,26-07-2018,306.8,26-07-2018,1,,,,1,1,1,Flood
INDOFLOODS-gauge-846-21,08-08-2019,08-08-2019,309.22,08-08-2019,1,,,,1,1,1,Severe Flood
INDOFLOODS-gauge-85-1,04-09-1990,05-09-1990,10.43,04-09-1990,1,805.59,04-09-1990,1456.17,2,1,2,Flood
INDOFLOODS-gauge-85-2,02-10-1990,06-10-1990,10.49,02-10-1990,1,871.5,04-10-1990,4042.8,5,1,5,Flood
INDOFLOODS-gauge-85-3,08-10-1990,08-10-1990,10.25,08-10-1990,1,631.3,08-10-1990,631.3,1,1,1,Flood
INDOFLOODS-gauge-85-4,11-10-1990,16-10-1990,10.69,14-10-1990,1,1009.5,11-10-1990,5164.6,6,4,3,Flood
INDOFLOODS-gauge-85-5,05-11-1990,05-11-1990,10.2,05-11-1990,1,636.8,05-11-1990,636.8,1,1,1,Flood
INDOFLOODS-gauge-85-6,29-07-1991,31-07-1991,10.94,30-07-1991,1,1497,30-07-1991,3507.77,3,2,2,Severe Flood
INDOFLOODS-gauge-85-7,09-08-1991,09-08-1991,10.19,09-08-1991,1,595,09-08-1991,595,1,1,1,Flood
INDOFLOODS-gauge-85-8,13-08-1991,14-08-1991,10.3,13-08-1991,1,679,13-08-1991,1345.3,2,1,2,Flood
INDOFLOODS-gauge-85-9,23-08-1991,23-08-1991,10.64,23-08-1991,1,905,23-08-1991,905,1,1,1,Flood
INDOFLOODS-gauge-85-10,20-09-1991,21-09-1991,10.45,20-09-1991,1,750.23,20-09-1991,1309.63,2,1,2,Flood
INDOFLOODS-gauge-85-11,23-09-1991,25-09-1991,10.52,23-09-1991,1,820.05,23-09-1991,2106.05,3,1,3,Flood
INDOFLOODS-gauge-85-12,27-09-1991,27-09-1991,10.21,27-09-1991,1,577,27-09-1991,577,1,1,1,Flood
